elapsed.time.hms,sample.calib,substrate,rep,treatment,conc.uM,RFU
3:16:00,sample,mub-po4,2,live,800,13414.30
3:16:00,sample,mub-po4,3,live,800,16016.05
3:16:00,sample,mub-xylo,1,live,800,294.07
3:16:00,sample,mub-xylo,2,live,800,296.70
3:16:00,sample,mub-xylo,3,live,800,275.28
3:16:00,sample,mub-cell,1,live,800,265.59
3:16:00,sample,mub-cell,2,live,800,273.30
3:16:00,sample,mub-cell,3,live,800,275.12
3:16:00,sample,mub-nag,1,live,800,755.94
3:16:00,sample,mub-nag,2,live,800,510.70
3:16:00,sample,mub-nag,3,live,800,556.39
3:16:00,sample,mub-b-glu,1,live,800,822.52
3:16:00,sample,mub-b-glu,2,live,800,726.56
3:16:00,sample,mub-b-glu,3,live,800,760.58
3:16:00,sample,mub-a-glu,1,live,800,237.96
3:16:00,sample,mub-a-glu,2,live,800,216.85
3:16:00,sample,mub-a-glu,3,live,800,181.84
3:16:00,sample,leu-amc,1,live,800,1557.52
3:16:00,sample,leu-amc,2,live,800,1199.25
3:16:00,sample,leu-amc,3,live,800,1586.14
3:16:00,sample,arg-amc,1,live,800,898.90
3:16:00,sample,arg-amc,2,live,800,1113.83
3:16:00,sample,arg-amc,3,live,800,1274.55
3:16:00,sample,pro-amc,1,live,800,724.40
3:16:00,sample,pro-amc,2,live,800,733.85
3:16:00,sample,pro-amc,3,live,800,1008.40
3:16:00,sample,orn-amc,1,live,800,2386.38
3:16:00,sample,orn-amc,2,live,800,2265.67
3:16:00,sample,orn-amc,3,live,800,2355.71
3:16:00,sample,phe-arg-amc,1,live,800,1798.58
3:16:00,sample,phe-arg-amc,2,live,800,1586.74
3:16:00,sample,phe-arg-amc,3,live,800,1475.62
3:16:00,sample,phe-val-arg-amc,1,live,800,2254.94
3:16:00,sample,phe-val-arg-amc,2,live,800,2351.87
3:16:00,sample,phe-val-arg-amc,3,live,800,2149.82
3:16:00,sample,mub-po4,1,killed,800,35110.66
3:16:00,sample,mub-po4,2,killed,800,51697.46
3:16:00,sample,mub-po4,3,killed,800,28221.68
3:16:00,sample,mub-xylo,1,killed,800,1070.37
3:16:00,sample,mub-xylo,2,killed,800,788.25
3:16:00,sample,mub-xylo,3,killed,800,845.17
3:16:00,sample,mub-cell,1,killed,800,865.82
3:16:00,sample,mub-cell,2,killed,800,957.02
3:16:00,sample,mub-cell,3,killed,800,1012.23
3:16:00,sample,mub-nag,1,killed,800,1328.50
3:16:00,sample,mub-nag,2,killed,800,1213.75
3:16:00,sample,mub-nag,3,killed,800,1722.80
3:16:00,sample,mub-b-glu,1,killed,800,1073.78
3:16:00,sample,mub-b-glu,2,killed,800,661.45
3:16:00,sample,mub-b-glu,3,killed,800,882.18
3:16:00,sample,mub-a-glu,1,killed,800,865.38
3:16:00,sample,mub-a-glu,2,killed,800,789.29
3:16:00,sample,mub-a-glu,3,killed,800,810.39
3:16:00,sample,leu-amc,1,killed,800,3135.67
3:16:00,sample,leu-amc,2,killed,800,2712.90
3:16:00,sample,leu-amc,3,killed,800,1130.99
3:16:00,sample,arg-amc,1,killed,800,2032.30
3:16:00,sample,arg-amc,2,killed,800,2135.04
3:16:00,sample,arg-amc,3,killed,800,2187.46
3:16:00,sample,pro-amc,1,killed,800,2180.42
3:16:00,sample,pro-amc,2,killed,800,2042.95
3:16:00,sample,pro-amc,3,killed,800,1572.41
3:16:00,sample,orn-amc,1,killed,800,6244.79
3:16:00,sample,orn-amc,2,killed,800,6180.35
3:16:00,sample,orn-amc,3,killed,800,7959.95
3:16:00,sample,phe-arg-amc,1,killed,800,3087.48
3:16:00,sample,phe-arg-amc,2,killed,800,2835.95
3:16:00,sample,phe-arg-amc,3,killed,800,2197.29
3:16:00,sample,phe-val-arg-amc,1,killed,800,1669.11
3:16:00,sample,phe-val-arg-amc,2,killed,800,2304.74
3:16:00,sample,phe-val-arg-amc,3,killed,800,2116.35
3:16:00,standard,mub-po4,NA,buffer,800,2533287.25
3:16:00,standard,mub-xylo,NA,buffer,800,7959.96
3:16:00,standard,mub-cell,NA,buffer,800,10776.36
3:16:00,standard,mub-nag,NA,buffer,800,5594.79
3:16:00,standard,mub-b-glu,NA,buffer,800,3375.94
3:16:00,standard,mub-a-glu,NA,buffer,800,4858.81
3:16:00,standard,leu-amc,NA,buffer,800,181231.96
3:16:00,standard,arg-amc,NA,buffer,800,213345.15
3:16:00,standard,pro-amc,NA,buffer,800,130153.22
3:16:00,standard,orn-amc,NA,buffer,800,570785.43
3:16:00,standard,phe-arg-amc,NA,buffer,800,478290.50
3:16:00,standard,phe-val-arg-amc,NA,buffer,800,495194.78
3:16:00,standard,mub-std,NA,buffer,40,106030.30
3:16:00,standard,amc-std,NA,buffer,40,8584490.00
13:35:00,sample,mub-po4,1,live,800,8562.91
13:35:00,sample,mub-po4,2,live,800,26105.34
13:35:00,sample,mub-po4,3,live,800,20941.03
13:35:00,sample,mub-xylo,1,live,800,418.74
13:35:00,sample,mub-xylo,2,live,800,463.06
13:35:00,sample,mub-xylo,3,live,800,367.67
13:35:00,sample,mub-cell,1,live,800,364.95
13:35:00,sample,mub-cell,2,live,800,381.44
13:35:00,sample,mub-cell,3,live,800,363.43
13:35:00,sample,mub-nag,1,live,800,1844.69
13:35:00,sample,mub-nag,2,live,800,1231.11
13:35:00,sample,mub-nag,3,live,800,1266.48
13:35:00,sample,mub-b-glu,1,live,800,2579.60
13:35:00,sample,mub-b-glu,2,live,800,2482.59
13:35:00,sample,mub-b-glu,3,live,800,2620.85
13:35:00,sample,mub-a-glu,1,live,800,362.45
13:35:00,sample,mub-a-glu,2,live,800,293.88
13:35:00,sample,mub-a-glu,3,live,800,251.31
13:35:00,sample,leu-amc,1,live,800,5219.41
13:35:00,sample,leu-amc,2,live,800,2541.24
13:35:00,sample,leu-amc,3,live,800,2703.05
13:35:00,sample,arg-amc,1,live,800,2222.39
13:35:00,sample,arg-amc,2,live,800,1809.25
13:35:00,sample,arg-amc,3,live,800,2802.09
13:35:00,sample,pro-amc,1,live,800,1462.60
13:35:00,sample,pro-amc,2,live,800,1550.47
13:35:00,sample,pro-amc,3,live,800,1928.53
13:35:00,sample,orn-amc,1,live,800,3791.59
13:35:00,sample,orn-amc,2,live,800,3464.41
13:35:00,sample,orn-amc,3,live,800,3678.51
13:35:00,sample,phe-arg-amc,1,live,800,4695.95
13:35:00,sample,phe-arg-amc,2,live,800,3852.02
13:35:00,sample,phe-arg-amc,3,live,800,3882.17
13:35:00,sample,phe-val-arg-amc,1,live,800,6924.26
13:35:00,sample,phe-val-arg-amc,2,live,800,6657.06
13:35:00,sample,phe-val-arg-amc,3,live,800,7659.45
13:35:00,sample,mub-po4,1,killed,800,39303.59
13:35:00,sample,mub-po4,2,killed,800,35822.11
13:35:00,sample,mub-po4,3,killed,800,32358.91
13:35:00,sample,mub-xylo,1,killed,800,10606.48
13:35:00,sample,mub-xylo,2,killed,800,894.90
13:35:00,sample,mub-xylo,3,killed,800,1052.28
13:35:00,sample,mub-cell,1,killed,800,1130.04
13:35:00,sample,mub-cell,2,killed,800,1248.54
13:35:00,sample,mub-cell,3,killed,800,1122.92
13:35:00,sample,mub-nag,1,killed,800,2397.96
13:35:00,sample,mub-nag,2,killed,800,2282.45
13:35:00,sample,mub-nag,3,killed,800,2656.26
13:35:00,sample,mub-b-glu,1,killed,800,1345.97
13:35:00,sample,mub-b-glu,2,killed,800,802.02
13:35:00,sample,mub-b-glu,3,killed,800,626.39
13:35:00,sample,mub-a-glu,1,killed,800,1082.10
13:35:00,sample,mub-a-glu,2,killed,800,1057.62
13:35:00,sample,mub-a-glu,3,killed,800,1036.81
13:35:00,sample,leu-amc,1,killed,800,3092.58
13:35:00,sample,leu-amc,2,killed,800,2925.83
13:35:00,sample,leu-amc,3,killed,800,1178.26
13:35:00,sample,arg-amc,1,killed,800,2234.53
13:35:00,sample,arg-amc,2,killed,800,2288.02
13:35:00,sample,arg-amc,3,killed,800,2575.44
13:35:00,sample,pro-amc,1,killed,800,2629.37
13:35:00,sample,pro-amc,2,killed,800,2521.42
13:35:00,sample,pro-amc,3,killed,800,1851.52
13:35:00,sample,orn-amc,1,killed,800,7997.60
13:35:00,sample,orn-amc,2,killed,800,8052.09
13:35:00,sample,orn-amc,3,killed,800,10449.52
13:35:00,sample,phe-arg-amc,1,killed,800,3480.96
13:35:00,sample,phe-arg-amc,2,killed,800,2795.01
13:35:00,sample,phe-arg-amc,3,killed,800,2204.32
13:35:00,sample,phe-val-arg-amc,1,killed,800,2143.51
13:35:00,sample,phe-val-arg-amc,2,killed,800,2087.61
13:35:00,sample,phe-val-arg-amc,3,killed,800,1976.94
13:35:00,standard,mub-po4,NA,buffer,800,2578694.00
13:35:00,standard,mub-xylo,NA,buffer,800,8092.14
13:35:00,standard,mub-cell,NA,buffer,800,10829.10
13:35:00,standard,mub-nag,NA,buffer,800,8278.78
13:35:00,standard,mub-b-glu,NA,buffer,800,3593.57
13:35:00,standard,mub-a-glu,NA,buffer,800,5023.05
13:35:00,standard,leu-amc,NA,buffer,800,258602.65
13:35:00,standard,arg-amc,NA,buffer,800,217798.51
13:35:00,standard,pro-amc,NA,buffer,800,151407.23
13:35:00,standard,orn-amc,NA,buffer,800,629085.25
13:35:00,standard,phe-arg-amc,NA,buffer,800,487234.03
13:35:00,standard,phe-val-arg-amc,NA,buffer,800,492403.40
13:35:00,standard,mub-std,NA,buffer,40,236924.81
13:35:00,standard,amc-std,NA,buffer,40,95108723.00
17:58:00,sample,mub-po4,1,live,800,25712.28
17:58:00,sample,mub-po4,2,live,800,37787.07
17:58:00,sample,mub-po4,3,live,800,27439.36
17:58:00,sample,mub-xylo,1,live,800,539.33
17:58:00,sample,mub-xylo,2,live,800,558.92
17:58:00,sample,mub-xylo,3,live,800,479.83
17:58:00,sample,mub-cell,1,live,800,492.62
17:58:00,sample,mub-cell,2,live,800,468.37
17:58:00,sample,mub-cell,3,live,800,501.66
17:58:00,sample,mub-nag,1,live,800,2177.99
17:58:00,sample,mub-nag,2,live,800,1552.31
17:58:00,sample,mub-nag,3,live,800,1615.69
17:58:00,sample,mub-b-glu,1,live,800,3953.32
17:58:00,sample,mub-b-glu,2,live,800,4106.47
17:58:00,sample,mub-b-glu,3,live,800,3322.74
17:58:00,sample,mub-a-glu,1,live,800,428.03
17:58:00,sample,mub-a-glu,2,live,800,352.39
17:58:00,sample,mub-a-glu,3,live,800,298.85
17:58:00,sample,leu-amc,1,live,800,3866.83
17:58:00,sample,leu-amc,2,live,800,4190.18
17:58:00,sample,leu-amc,3,live,800,3284.23
17:58:00,sample,arg-amc,1,live,800,2960.50
17:58:00,sample,arg-amc,2,live,800,3531.82
17:58:00,sample,arg-amc,3,live,800,3695.68
17:58:00,sample,pro-amc,1,live,800,1877.94
17:58:00,sample,pro-amc,2,live,800,1918.39
17:58:00,sample,pro-amc,3,live,800,2283.81
17:58:00,sample,orn-amc,1,live,800,3944.79
17:58:00,sample,orn-amc,2,live,800,4457.78
17:58:00,sample,orn-amc,3,live,800,3984.30
17:58:00,sample,phe-arg-amc,1,live,800,6280.58
17:58:00,sample,phe-arg-amc,2,live,800,5540.45
17:58:00,sample,phe-arg-amc,3,live,800,4810.44
17:58:00,sample,phe-val-arg-amc,1,live,800,8690.19
17:58:00,sample,phe-val-arg-amc,2,live,800,8564.72
17:58:00,sample,phe-val-arg-amc,3,live,800,9044.47
17:58:00,sample,mub-po4,1,killed,800,44735.69
17:58:00,sample,mub-po4,2,killed,800,43105.59
17:58:00,sample,mub-po4,3,killed,800,36767.24
17:58:00,sample,mub-xylo,1,killed,800,1445.41
17:58:00,sample,mub-xylo,2,killed,800,1071.02
17:58:00,sample,mub-xylo,3,killed,800,1069.82
17:58:00,sample,mub-cell,1,killed,800,1058.00
17:58:00,sample,mub-cell,2,killed,800,1430.94
17:58:00,sample,mub-cell,3,killed,800,1343.67
17:58:00,sample,mub-nag,1,killed,800,2515.30
17:58:00,sample,mub-nag,2,killed,800,2731.65
17:58:00,sample,mub-nag,3,killed,800,3537.43
17:58:00,sample,mub-b-glu,1,killed,800,1574.77
17:58:00,sample,mub-b-glu,2,killed,800,969.55
17:58:00,sample,mub-b-glu,3,killed,800,1176.03
17:58:00,sample,mub-a-glu,1,killed,800,1390.85
17:58:00,sample,mub-a-glu,2,killed,800,1170.48
17:58:00,sample,mub-a-glu,3,killed,800,1114.38
17:58:00,sample,leu-amc,1,killed,800,42103.25
17:58:00,sample,leu-amc,2,killed,800,3560.63
17:58:00,sample,leu-amc,3,killed,800,1303.64
17:58:00,sample,arg-amc,1,killed,800,2539.22
17:58:00,sample,arg-amc,2,killed,800,2734.96
17:58:00,sample,arg-amc,3,killed,800,2658.11
17:58:00,sample,pro-amc,1,killed,800,3094.57
17:58:00,sample,pro-amc,2,killed,800,2846.25
17:58:00,sample,pro-amc,3,killed,800,2062.09
17:58:00,sample,orn-amc,1,killed,800,8539.74
17:58:00,sample,orn-amc,2,killed,800,8560.16
17:58:00,sample,orn-amc,3,killed,800,10513.23
17:58:00,sample,phe-arg-amc,1,killed,800,3170.93
17:58:00,sample,phe-arg-amc,2,killed,800,3299.04
17:58:00,sample,phe-arg-amc,3,killed,800,2287.60
17:58:00,sample,phe-val-arg-amc,1,killed,800,1624.62
17:58:00,sample,phe-val-arg-amc,2,killed,800,2491.62
17:58:00,sample,phe-val-arg-amc,3,killed,800,2482.14
17:58:00,standard,mub-po4,NA,buffer,800,2582821.75
17:58:00,standard,mub-xylo,NA,buffer,800,8307.16
17:58:00,standard,mub-cell,NA,buffer,800,10844.32
17:58:00,standard,mub-nag,NA,buffer,800,9325.25
17:58:00,standard,mub-b-glu,NA,buffer,800,3803.41
17:58:00,standard,mub-a-glu,NA,buffer,800,5027.10
17:58:00,standard,leu-amc,NA,buffer,800,171874.78
17:58:00,standard,arg-amc,NA,buffer,800,222793.50
17:58:00,standard,pro-amc,NA,buffer,800,161461.14
17:58:00,standard,orn-amc,NA,buffer,800,653268.93
17:58:00,standard,phe-arg-amc,NA,buffer,800,480697.09
17:58:00,standard,phe-val-arg-amc,NA,buffer,800,509233.12
17:58:00,standard,mub-std,NA,buffer,40,280478.03
17:58:00,standard,amc-std,NA,buffer,40,9502786.00
20:42:00,sample,mub-po4,1,live,800,27145.54
20:42:00,sample,mub-po4,2,live,800,30987.18
20:42:00,sample,mub-po4,3,live,800,3185.72
20:42:00,sample,mub-xylo,1,live,800,689.38
20:42:00,sample,mub-xylo,2,live,800,715.64
20:42:00,sample,mub-xylo,3,live,800,592.56
20:42:00,sample,mub-cell,1,live,800,532.26
20:42:00,sample,mub-cell,2,live,800,543.82
20:42:00,sample,mub-cell,3,live,800,546.46
20:42:00,sample,mub-nag,1,live,800,2429.57
20:42:00,sample,mub-nag,2,live,800,1979.06
20:42:00,sample,mub-nag,3,live,800,2038.05
20:42:00,sample,mub-b-glu,1,live,800,5063.67
20:42:00,sample,mub-b-glu,2,live,800,5091.06
20:42:00,sample,mub-b-glu,3,live,800,4467.55
20:42:00,sample,mub-a-glu,1,live,800,502.02
20:42:00,sample,mub-a-glu,2,live,800,407.81
20:42:00,sample,mub-a-glu,3,live,800,344.29
20:42:00,sample,leu-amc,1,live,800,4306.01
20:42:00,sample,leu-amc,2,live,800,4940.71
20:42:00,sample,leu-amc,3,live,800,4352.49
20:42:00,sample,arg-amc,1,live,800,3596.64
20:42:00,sample,arg-amc,2,live,800,4184.97
20:42:00,sample,arg-amc,3,live,800,4272.06
20:42:00,sample,pro-amc,1,live,800,2042.48
20:42:00,sample,pro-amc,2,live,800,2284.39
20:42:00,sample,pro-amc,3,live,800,2732.57
20:42:00,sample,orn-amc,1,live,800,4429.08
20:42:00,sample,orn-amc,2,live,800,4853.78
20:42:00,sample,orn-amc,3,live,800,4402.08
20:42:00,sample,phe-arg-amc,1,live,800,6552.46
20:42:00,sample,phe-arg-amc,2,live,800,6258.06
20:42:00,sample,phe-arg-amc,3,live,800,5743.43
20:42:00,sample,phe-val-arg-amc,1,live,800,10665.01
20:42:00,sample,phe-val-arg-amc,2,live,800,10423.16
20:42:00,sample,phe-val-arg-amc,3,live,800,9770.33
20:42:00,sample,mub-po4,1,killed,800,43844.50
20:42:00,sample,mub-po4,2,killed,800,42022.09
20:42:00,sample,mub-po4,3,killed,800,39652.19
20:42:00,sample,mub-xylo,1,killed,800,1638.92
20:42:00,sample,mub-xylo,2,killed,800,1124.13
20:42:00,sample,mub-xylo,3,killed,800,1294.86
20:42:00,sample,mub-cell,1,killed,800,1274.81
20:42:00,sample,mub-cell,2,killed,800,1501.01
20:42:00,sample,mub-cell,3,killed,800,1414.75
20:42:00,sample,mub-nag,1,killed,800,2673.30
20:42:00,sample,mub-nag,2,killed,800,2846.01
20:42:00,sample,mub-nag,3,killed,800,4150.58
20:42:00,sample,mub-b-glu,1,killed,800,1717.11
20:42:00,sample,mub-b-glu,2,killed,800,983.00
20:42:00,sample,mub-b-glu,3,killed,800,1293.96
20:42:00,sample,mub-a-glu,1,killed,800,1480.41
20:42:00,sample,mub-a-glu,2,killed,800,1378.12
20:42:00,sample,mub-a-glu,3,killed,800,1201.37
20:42:00,sample,leu-amc,1,killed,800,4372.90
20:42:00,sample,leu-amc,2,killed,800,3519.25
20:42:00,sample,leu-amc,3,killed,800,1396.61
20:42:00,sample,arg-amc,1,killed,800,2708.15
20:42:00,sample,arg-amc,2,killed,800,2833.81
20:42:00,sample,arg-amc,3,killed,800,3174.44
20:42:00,sample,pro-amc,1,killed,800,3160.23
20:42:00,sample,pro-amc,2,killed,800,3222.08
20:42:00,sample,pro-amc,3,killed,800,2089.26
20:42:00,sample,orn-amc,1,killed,800,8918.58
20:42:00,sample,orn-amc,2,killed,800,9821.19
20:42:00,sample,orn-amc,3,killed,800,11250.79
20:42:00,sample,phe-arg-amc,1,killed,800,3196.03
20:42:00,sample,phe-arg-amc,2,killed,800,3535.40
20:42:00,sample,phe-arg-amc,3,killed,800,2366.87
20:42:00,sample,phe-val-arg-amc,1,killed,800,1801.49
20:42:00,sample,phe-val-arg-amc,2,killed,800,2300.14
20:42:00,sample,phe-val-arg-amc,3,killed,800,2455.34
20:42:00,standard,mub-po4,NA,buffer,800,2561389.75
20:42:00,standard,mub-xylo,NA,buffer,800,8052.77
20:42:00,standard,mub-cell,NA,buffer,800,10789.50
20:42:00,standard,mub-nag,NA,buffer,800,10097.89
20:42:00,standard,mub-b-glu,NA,buffer,800,3846.01
20:42:00,standard,mub-a-glu,NA,buffer,800,5130.76
20:42:00,standard,leu-amc,NA,buffer,800,175252.64
20:42:00,standard,arg-amc,NA,buffer,800,224924.95
20:42:00,standard,pro-amc,NA,buffer,800,169091.96
20:42:00,standard,orn-amc,NA,buffer,800,679311.18
20:42:00,standard,phe-arg-amc,NA,buffer,800,490023.75
20:42:00,standard,phe-val-arg-amc,NA,buffer,800,510227.30
20:42:00,standard,mub-std,NA,buffer,40,306973.96
20:42:00,standard,amc-std,NA,buffer,40,10400681.00
