elapsed.time.hms,sample.calib,substrate,rep,treatment,conc.uM,RFU
0:00:00,sample,phe-val-arg-amc,2,killed,800,2052.79
0:00:00,sample,phe-val-arg-amc,3,killed,800,2699.11
0:00:00,standard,mub-po4,NA,buffer,800,2072995.75
0:00:00,standard,mub-xylo,NA,buffer,800,8853.46
0:00:00,standard,mub-cell,NA,buffer,800,10551.58
0:00:00,standard,mub-nag,NA,buffer,800,25291.34
0:00:00,standard,mub-b-glu,NA,buffer,800,3116.87
0:00:00,standard,mub-a-glu,NA,buffer,800,4368.78
0:00:00,standard,leu-amc,NA,buffer,800,192347.04
0:00:00,standard,arg-amc,NA,buffer,800,220236.51
0:00:00,standard,pro-amc,NA,buffer,800,107580.1
0:00:00,standard,orn-amc,NA,buffer,800,400870.31
0:00:00,standard,phe-arg-amc,NA,buffer,800,445738.71
0:00:00,standard,phe-val-arg-amc,NA,buffer,800,484370.18
0:00:00,standard,mub-std,NA,buffer,40,46124.25
0:00:00,standard,amc-std,NA,buffer,40,10818980
0:00:00,calib,mub-std,NA,live,0,144.6
0:00:00,calib,mub-std,NA,live,8,371.51
0:00:00,calib,mub-std,NA,live,16,805.49
0:00:00,calib,mub-std,NA,live,24,1080.4
0:00:00,calib,mub-std,NA,live,32,1207.4
0:00:00,calib,mub-std,NA,live,40,1202.11
0:00:00,calib,amc-std,NA,live,0,154.99
0:00:00,calib,amc-std,NA,live,8,68885.87
0:00:00,calib,amc-std,NA,live,16,5352.79
0:00:00,calib,amc-std,NA,live,24,7502.98
0:00:00,calib,amc-std,NA,live,32,10851.3
0:00:00,calib,amc-std,NA,live,40,11984.96
3:50:00,sample,mub-po4,1,live,800,8918.57
3:50:00,sample,mub-po4,2,live,800,8918.36
3:50:00,sample,mub-po4,3,live,800,9945.19
3:50:00,sample,mub-xylo,1,live,800,221.5
3:50:00,sample,mub-xylo,2,live,800,263.64
3:50:00,sample,mub-xylo,3,live,800,241.72
3:50:00,sample,mub-cell,1,live,800,223.48
3:50:00,sample,mub-cell,2,live,800,340.37
3:50:00,sample,mub-cell,3,live,800,231.39
3:50:00,sample,mub-nag,1,live,800,518.19
3:50:00,sample,mub-nag,2,live,800,427.91
3:50:00,sample,mub-nag,3,live,800,274.99
3:50:00,sample,mub-b-glu,1,live,800,478.74
3:50:00,sample,mub-b-glu,2,live,800,792.81
3:50:00,sample,mub-b-glu,3,live,800,511.26
3:50:00,sample,mub-a-glu,1,live,800,276.98
3:50:00,sample,mub-a-glu,2,live,800,198.38
3:50:00,sample,mub-a-glu,3,live,800,256.6
3:50:00,sample,leu-amc,1,live,800,1351.3
3:50:00,sample,leu-amc,2,live,800,1221.99
3:50:00,sample,leu-amc,3,live,800,1191.92
3:50:00,sample,arg-amc,1,live,800,818.1
3:50:00,sample,arg-amc,2,live,800,755.28
3:50:00,sample,arg-amc,3,live,800,598.76
3:50:00,sample,pro-amc,1,live,800,449.33
3:50:00,sample,pro-amc,2,live,800,427.31
3:50:00,sample,pro-amc,3,live,800,580.05
3:50:00,sample,orn-amc,1,live,800,1444.74
3:50:00,sample,orn-amc,2,live,800,1676.71
3:50:00,sample,orn-amc,3,live,800,1347.02
3:50:00,sample,phe-arg-amc,1,live,800,1289.57
3:50:00,sample,phe-arg-amc,2,live,800,1172.74
3:50:00,sample,phe-arg-amc,3,live,800,1145.02
3:50:00,sample,phe-val-arg-amc,1,live,800,1570.86
3:50:00,sample,phe-val-arg-amc,2,live,800,1724.69
3:50:00,sample,phe-val-arg-amc,3,live,800,1558.87
3:50:00,sample,mub-po4,1,killed,800,32769.68
3:50:00,sample,mub-po4,2,killed,800,28556.05
3:50:00,sample,mub-po4,3,killed,800,24320.48
3:50:00,sample,mub-xylo,1,killed,800,837.58
3:50:00,sample,mub-xylo,2,killed,800,931.69
3:50:00,sample,mub-xylo,3,killed,800,837.11
3:50:00,sample,mub-cell,1,killed,800,803.64
3:50:00,sample,mub-cell,2,killed,800,656.21
3:50:00,sample,mub-cell,3,killed,800,871.21
3:50:00,sample,mub-nag,1,killed,800,1430.36
3:50:00,sample,mub-nag,2,killed,800,1299.57
3:50:00,sample,mub-nag,3,killed,800,1189.99
3:50:00,sample,mub-b-glu,1,killed,800,536.68
3:50:00,sample,mub-b-glu,2,killed,800,778.21
3:50:00,sample,mub-b-glu,3,killed,800,682.16
3:50:00,sample,mub-a-glu,1,killed,800,911.8
3:50:00,sample,mub-a-glu,2,killed,800,795.04
3:50:00,sample,mub-a-glu,3,killed,800,749.76
3:50:00,sample,leu-amc,1,killed,800,3386.8
3:50:00,sample,leu-amc,2,killed,800,2586.72
3:50:00,sample,leu-amc,3,killed,800,3130.21
3:50:00,sample,arg-amc,1,killed,800,1665.31
3:50:00,sample,arg-amc,2,killed,800,1854.21
3:50:00,sample,arg-amc,3,killed,800,1584.01
3:50:00,sample,pro-amc,1,killed,800,1838.81
3:50:00,sample,pro-amc,2,killed,800,1320.61
3:50:00,sample,pro-amc,3,killed,800,1584.62
3:50:00,sample,orn-amc,1,killed,800,5235.78
3:50:00,sample,orn-amc,2,killed,800,5605.37
3:50:00,sample,orn-amc,3,killed,800,3269.24
3:50:00,sample,phe-arg-amc,1,killed,800,2819.35
3:50:00,sample,phe-arg-amc,2,killed,800,2811.96
3:50:00,sample,phe-arg-amc,3,killed,800,2582.19
3:50:00,sample,phe-val-arg-amc,1,killed,800,2028.85
3:50:00,sample,phe-val-arg-amc,2,killed,800,2087.38
3:50:00,sample,phe-val-arg-amc,3,killed,800,2291.24
3:50:00,standard,mub-po4,NA,buffer,800,2016873.87
3:50:00,standard,mub-xylo,NA,buffer,800,8112.18
3:50:00,standard,mub-cell,NA,buffer,800,10496.02
3:50:00,standard,mub-nag,NA,buffer,800,26414.29
3:50:00,standard,mub-b-glu,NA,buffer,800,3146.49
3:50:00,standard,mub-a-glu,NA,buffer,800,4484.56
3:50:00,standard,leu-amc,NA,buffer,800,186659.29
3:50:00,standard,arg-amc,NA,buffer,800,231224.34
3:50:00,standard,pro-amc,NA,buffer,800,120642.21
3:50:00,standard,orn-amc,NA,buffer,800,440834.43
3:50:00,standard,phe-arg-amc,NA,buffer,800,459472.37
3:50:00,standard,phe-val-arg-amc,NA,buffer,800,486211.78
3:50:00,standard,mub-std,NA,buffer,40,107630.07
3:50:00,standard,amc-std,NA,buffer,40,10877904
8:34:00,sample,mub-po4,1,live,800,13394.1
8:34:00,sample,mub-po4,2,live,800,19304.35
8:34:00,sample,mub-po4,3,live,800,12907.68
8:34:00,sample,mub-xylo,1,live,800,256.23
8:34:00,sample,mub-xylo,2,live,800,386.79
8:34:00,sample,mub-xylo,3,live,800,307.75
8:34:00,sample,mub-cell,1,live,800,301.81
8:34:00,sample,mub-cell,2,live,800,446.57
8:34:00,sample,mub-cell,3,live,800,297.71
8:34:00,sample,mub-nag,1,live,800,856.12
8:34:00,sample,mub-nag,2,live,800,686.76
8:34:00,sample,mub-nag,3,live,800,340.73
8:34:00,sample,mub-b-glu,1,live,800,934.94
8:34:00,sample,mub-b-glu,2,live,800,1427.71
8:34:00,sample,mub-b-glu,3,live,800,983.96
8:34:00,sample,mub-a-glu,1,live,800,327.44
8:34:00,sample,mub-a-glu,2,live,800,262.2
8:34:00,sample,mub-a-glu,3,live,800,322.35
8:34:00,sample,leu-amc,1,live,800,1938.58
8:34:00,sample,leu-amc,2,live,800,1898.32
8:34:00,sample,leu-amc,3,live,800,1909.66
8:34:00,sample,arg-amc,1,live,800,1296.12
8:34:00,sample,arg-amc,2,live,800,1320.74
8:34:00,sample,arg-amc,3,live,800,1067.11
8:34:00,sample,pro-amc,1,live,800,584.37
8:34:00,sample,pro-amc,2,live,800,558.04
8:34:00,sample,pro-amc,3,live,800,689.42
8:34:00,sample,orn-amc,1,live,800,1671.73
8:34:00,sample,orn-amc,2,live,800,2140.57
8:34:00,sample,orn-amc,3,live,800,1670.09
8:34:00,sample,phe-arg-amc,1,live,800,1715.07
8:34:00,sample,phe-arg-amc,2,live,800,1492.63
8:34:00,sample,phe-arg-amc,3,live,800,1570.28
8:34:00,sample,phe-val-arg-amc,1,live,800,2500.93
8:34:00,sample,phe-val-arg-amc,2,live,800,2691.14
8:34:00,sample,phe-val-arg-amc,3,live,800,2890.01
8:34:00,sample,mub-po4,1,killed,800,31635.42
8:34:00,sample,mub-po4,2,killed,800,38423.44
8:34:00,sample,mub-po4,3,killed,800,26711.69
8:34:00,sample,mub-xylo,1,killed,800,948.06
8:34:00,sample,mub-xylo,2,killed,800,1024.08
8:34:00,sample,mub-xylo,3,killed,800,904.17
8:34:00,sample,mub-cell,1,killed,800,886.18
8:34:00,sample,mub-cell,2,killed,800,691.89
8:34:00,sample,mub-cell,3,killed,800,921
8:34:00,sample,mub-nag,1,killed,800,34521.53
8:34:00,sample,mub-nag,2,killed,800,1527.48
8:34:00,sample,mub-nag,3,killed,800,1483.05
8:34:00,sample,mub-b-glu,1,killed,800,1684.68
8:34:00,sample,mub-b-glu,2,killed,800,807.8
8:34:00,sample,mub-b-glu,3,killed,800,750.61
8:34:00,sample,mub-a-glu,1,killed,800,1051.97
8:34:00,sample,mub-a-glu,2,killed,800,835.04
8:34:00,sample,mub-a-glu,3,killed,800,842.16
8:34:00,sample,leu-amc,1,killed,800,3266.83
8:34:00,sample,leu-amc,2,killed,800,3236.02
8:34:00,sample,leu-amc,3,killed,800,3323.59
8:34:00,sample,arg-amc,1,killed,800,1702.68
8:34:00,sample,arg-amc,2,killed,800,1781.4
8:34:00,sample,arg-amc,3,killed,800,2269.22
8:34:00,sample,pro-amc,1,killed,800,1853.28
8:34:00,sample,pro-amc,2,killed,800,1291.3
8:34:00,sample,pro-amc,3,killed,800,1686.46
8:34:00,sample,orn-amc,1,killed,800,5756.26
8:34:00,sample,orn-amc,2,killed,800,5581.01
8:34:00,sample,orn-amc,3,killed,800,3658.77
8:34:00,sample,phe-arg-amc,1,killed,800,2938.95
8:34:00,sample,phe-arg-amc,2,killed,800,3137.56
8:34:00,sample,phe-arg-amc,3,killed,800,2574.58
8:34:00,sample,phe-val-arg-amc,1,killed,800,1784.62
8:34:00,sample,phe-val-arg-amc,2,killed,800,1932.01
8:34:00,sample,phe-val-arg-amc,3,killed,800,2408.4
8:34:00,standard,mub-po4,NA,buffer,800,2026758.12
8:34:00,standard,mub-xylo,NA,buffer,800,8296.11
8:34:00,standard,mub-cell,NA,buffer,800,10317.1
8:34:00,standard,mub-nag,NA,buffer,800,27798.51
8:34:00,standard,mub-b-glu,NA,buffer,800,3156.46
8:34:00,standard,mub-a-glu,NA,buffer,800,4671.62
8:34:00,standard,leu-amc,NA,buffer,800,180938.75
8:34:00,standard,arg-amc,NA,buffer,800,227808.75
8:34:00,standard,pro-amc,NA,buffer,800,126681.63
8:34:00,standard,orn-amc,NA,buffer,800,447668.15
8:34:00,standard,phe-arg-amc,NA,buffer,800,452464.09
8:34:00,standard,phe-val-arg-amc,NA,buffer,800,484499.25
8:34:00,standard,mub-std,NA,buffer,40,174426.29
8:34:00,standard,amc-std,NA,buffer,40,10913235
22:34:00,sample,mub-po4,1,live,800,22563.4
22:34:00,sample,mub-po4,2,live,800,21776.65
22:34:00,sample,mub-po4,3,live,800,22068.12
22:34:00,sample,mub-xylo,1,live,800,436.44
22:34:00,sample,mub-xylo,2,live,800,566.41
22:34:00,sample,mub-xylo,3,live,800,551.47
22:34:00,sample,mub-cell,1,live,800,442.82
22:34:00,sample,mub-cell,2,live,800,618.53
22:34:00,sample,mub-cell,3,live,800,448.82
22:34:00,sample,mub-nag,1,live,800,1597.56
22:34:00,sample,mub-nag,2,live,800,1262.09
22:34:00,sample,mub-nag,3,live,800,475.36
22:34:00,sample,mub-b-glu,1,live,800,2362.61
22:34:00,sample,mub-b-glu,2,live,800,3700.25
22:34:00,sample,mub-b-glu,3,live,800,2554.19
22:34:00,sample,mub-a-glu,1,live,800,478.98
22:34:00,sample,mub-a-glu,2,live,800,422
22:34:00,sample,mub-a-glu,3,live,800,612.52
22:34:00,sample,leu-amc,1,live,800,3998.53
22:34:00,sample,leu-amc,2,live,800,4051.93
22:34:00,sample,leu-amc,3,live,800,3408.75
22:34:00,sample,arg-amc,1,live,800,3123.18
22:34:00,sample,arg-amc,2,live,800,3314.4
22:34:00,sample,arg-amc,3,live,800,2655.68
22:34:00,sample,pro-amc,1,live,800,898.76
22:34:00,sample,pro-amc,2,live,800,1016.96
22:34:00,sample,pro-amc,3,live,800,1268.65
22:34:00,sample,orn-amc,1,live,800,2470.24
22:34:00,sample,orn-amc,2,live,800,2992.64
22:34:00,sample,orn-amc,3,live,800,2359.76
22:34:00,sample,phe-arg-amc,1,live,800,3758.63
22:34:00,sample,phe-arg-amc,2,live,800,3391.77
22:34:00,sample,phe-arg-amc,3,live,800,3326.59
22:34:00,sample,phe-val-arg-amc,1,live,800,6234.12
22:34:00,sample,phe-val-arg-amc,2,live,800,6645.48
22:34:00,sample,phe-val-arg-amc,3,live,800,6788.29
22:34:00,sample,mub-po4,1,killed,800,977.47
22:34:00,sample,mub-po4,2,killed,800,36852.71
22:34:00,sample,mub-po4,3,killed,800,38062.76
22:34:00,sample,mub-xylo,1,killed,800,982.79
22:34:00,sample,mub-xylo,2,killed,800,1173.32
22:34:00,sample,mub-xylo,3,killed,800,1126.53
22:34:00,sample,mub-cell,1,killed,800,38155.35
22:34:00,sample,mub-cell,2,killed,800,755.07
22:34:00,sample,mub-cell,3,killed,800,1018.73
22:34:00,sample,mub-nag,1,killed,800,668.57
22:34:00,sample,mub-nag,2,killed,800,1954.76
22:34:00,sample,mub-nag,3,killed,800,1765.89
22:34:00,sample,mub-b-glu,1,killed,800,2165.6
22:34:00,sample,mub-b-glu,2,killed,800,867.11
22:34:00,sample,mub-b-glu,3,killed,800,937.92
22:34:00,sample,mub-a-glu,1,killed,800,1219.23
22:34:00,sample,mub-a-glu,2,killed,800,1138.47
22:34:00,sample,mub-a-glu,3,killed,800,974.96
22:34:00,sample,leu-amc,1,killed,800,3645.17
22:34:00,sample,leu-amc,2,killed,800,3458.38
22:34:00,sample,leu-amc,3,killed,800,3308.89
22:34:00,sample,arg-amc,1,killed,800,1978.99
22:34:00,sample,arg-amc,2,killed,800,2170.45
22:34:00,sample,arg-amc,3,killed,800,2330.58
22:34:00,sample,pro-amc,1,killed,800,2119.59
22:34:00,sample,pro-amc,2,killed,800,1589.19
22:34:00,sample,pro-amc,3,killed,800,1945.79
22:34:00,sample,orn-amc,1,killed,800,7761.14
22:34:00,sample,orn-amc,2,killed,800,5323.28
22:34:00,sample,orn-amc,3,killed,800,4126.68
22:34:00,sample,phe-arg-amc,1,killed,800,2993.45
22:34:00,sample,phe-arg-amc,2,killed,800,2602.45
22:34:00,sample,phe-arg-amc,3,killed,800,2486.31
22:34:00,sample,phe-val-arg-amc,1,killed,800,1896.48
22:34:00,sample,phe-val-arg-amc,2,killed,800,1909.42
22:34:00,sample,phe-val-arg-amc,3,killed,800,2348.41
22:34:00,standard,mub-po4,NA,buffer,800,2013660.37
22:34:00,standard,mub-xylo,NA,buffer,800,8231.65
22:34:00,standard,mub-cell,NA,buffer,800,10344.57
22:34:00,standard,mub-nag,NA,buffer,800,31869.53
22:34:00,standard,mub-b-glu,NA,buffer,800,3171.46
22:34:00,standard,mub-a-glu,NA,buffer,800,4582.63
22:34:00,standard,leu-amc,NA,buffer,800,19765.09
22:34:00,standard,arg-amc,NA,buffer,800,239625.6
22:34:00,standard,pro-amc,NA,buffer,800,155805.09
22:34:00,standard,orn-amc,NA,buffer,800,487573.18
22:34:00,standard,phe-arg-amc,NA,buffer,800,457550.71
22:34:00,standard,phe-val-arg-amc,NA,buffer,800,498424.81
22:34:00,standard,mub-std,NA,buffer,40,330261.68
22:34:00,standard,amc-std,NA,buffer,40,10956559
